ruby 100 3548 3640 92 9.9e-05 10000 50 0.107443 0.088202
ruby 1000 3556 3696 140 6.9e-05 10000 50 0.120549 0.093292
ruby 10000 3564 4908 1344 0.000124 10000 50 0.138611 0.101464
ruby 100000 3532 21160 17628 0.000117 10000 50 0.136546 0.141208
ruby 1000000 3584 154632 151048 0.000251 10000 50 0.143238 0.110102
ruby 10000000 3604 1384836 1381232 0.000174 10000 50 0.190666 0.117887
