perl 100 2396 2404 8 0.000153064727783203 10000 50 0.0977740287780762 0.0845620632171631
perl 1000 2380 2436 56 0.00016021728515625 10000 50 0.116343975067139 0.113286018371582
perl 10000 2384 3292 908 0.000216960906982422 10000 50 0.10840106010437 0.107105016708374
perl 100000 2388 12228 9840 0.000135183334350586 10000 50 0.0921800136566162 0.0886318683624268
perl 1000000 2392 101032 98640 0.000136852264404297 10000 50 0.0957760810852051 0.0891330242156982
perl 10000000 2392 1113720 1111328 0.000143051147460938 10000 50 0.104714155197144 0.103585004806519
