ruby 100 3588 3640 52 9.9e-05 10000 50 0.107588 0.094855
ruby 1000 3588 3704 116 7.1e-05 10000 50 0.115269 0.08204
ruby 10000 3560 5036 1476 0.0001 10000 50 0.120464 0.092955
ruby 100000 3520 21336 17816 0.000107 10000 50 0.109998 0.083873
ruby 1000000 3520 155048 151528 0.000115 10000 50 0.115888 0.098962
ruby 10000000 3548 1382488 1378940 0.000143 10000 50 0.129172 0.105753
